depth,index,method,strategy,path_length,visited,processed,max_depth,execution_time
6,107,dfs,rdlu,12,406871,223265,20,278.524
6,107,dfs,rdul,12,602514,330367,20,407.319
6,107,dfs,uldr,16,2544957,1396422,20,1827.266
6,107,dfs,ulrd,18,2916157,1599158,20,2107.273
6,108,astr,hamm,6,24,11,10,4.545
6,108,astr,manh,6,19,9,8,4.446
6,108,bfs,drlu,6,154,73,6,3.266
6,108,bfs,drul,6,141,66,6,3.304
6,108,bfs,ludr,6,240,115,6,3.252
6,108,bfs,lurd,6,240,115,6,3.700
6,108,bfs,rdlu,6,154,73,6,3.276
6,108,bfs,rdul,6,141,66,6,3.159
6,108,bfs,uldr,6,227,108,6,3.209
6,108,bfs,ulrd,6,227,108,6,3.209
6,108,dfs,drlu,16,687269,377071,20,468.174
6,108,dfs,drul,16,18,17,20,3.963
6,108,dfs,ludr,16,1669247,914927,20,1133.931
6,108,dfs,lurd,16,1754310,962059,20,1266.446
6,108,dfs,rdlu,16,687428,377336,20,475.456
6,108,dfs,rdul,16,18,17,20,3.804
6,108,dfs,uldr,18,2801405,1538165,20,2004.339
6,108,dfs,ulrd,18,2114980,1160369,20,1500.289
6,109,astr,hamm,6,27,12,11,4.136
6,109,astr,manh,6,17,8,7,4.912
6,109,bfs,drlu,6,169,80,6,3.237
6,109,bfs,drul,6,124,56,6,3.245
6,109,bfs,ludr,6,175,83,6,3.321
6,109,bfs,lurd,6,175,83,6,3.399
6,109,bfs,rdlu,6,169,80,6,3.192
6,109,bfs,rdul,6,124,56,6,3.137
6,109,bfs,uldr,6,130,59,6,3.195
6,109,bfs,ulrd,6,130,59,6,3.190
6,109,dfs,drlu,14,2707958,1486516,20,1853.780
6,109,dfs,drul,18,878583,482253,20,601.924
6,109,dfs,ludr,18,3572291,1959558,20,2493.635
6,109,dfs,lurd,18,3688161,2023938,20,2637.645
6,109,dfs,rdlu,14,2708713,1487330,20,1861.127
6,109,dfs,rdul,10,899081,493458,20,618.720
6,109,dfs,uldr,18,1056667,579857,20,756.067
6,109,dfs,ulrd,18,948571,520442,20,664.554
6,110,astr,hamm,6,15,7,6,4.342
6,110,astr,manh,6,15,7,6,4.637
6,110,bfs,drlu,6,170,80,6,3.772
6,110,bfs,drul,6,170,80,6,3.238
6,110,bfs,ludr,6,181,86,6,3.234
6,110,bfs,lurd,6,129,59,6,3.583
6,110,bfs,rdlu,6,118,53,6,3.276
6,110,bfs,rdul,6,118,53,6,3.257
6,110,bfs,uldr,6,181,86,6,3.281
6,110,bfs,ulrd,6,129,59,6,3.158
6,110,dfs,drlu,18,3572241,1959532,20,2460.196
6,110,dfs,drul,18,3688110,2023912,20,2541.813
6,110,dfs,ludr,14,2711515,1488470,20,1892.453
6,110,dfs,lurd,14,1138214,624475,20,817.959
6,110,dfs,rdlu,16,859969,472056,20,600.943
6,110,dfs,rdul,16,792509,434900,20,547.178
6,110,dfs,uldr,14,2712258,1489284,20,2001.359
6,110,dfs,ulrd,14,908659,498674,20,673.620
6,111,astr,hamm,6,16,7,6,4.556
6,111,astr,manh,6,24,11,10,5.397
6,111,bfs,drlu,6,235,112,6,3.308
6,111,bfs,drul,6,235,112,6,3.332
6,111,bfs,ludr,6,166,79,6,4.086
6,111,bfs,lurd,6,146,69,6,3.461
6,111,bfs,rdlu,6,215,102,6,3.267
6,111,bfs,rdul,6,215,102,6,3.220
6,111,bfs,uldr,6,166,79,6,4.080
6,111,bfs,ulrd,6,146,69,6,3.174
6,111,dfs,drlu,16,1430441,784033,20,969.118
6,111,dfs,drul,16,1604694,879946,20,1093.288
6,111,dfs,ludr,16,688245,377606,20,493.590
6,111,dfs,lurd,16,660,366,20,4.693
6,111,dfs,rdlu,18,213042,116893,20,151.191
6,111,dfs,rdul,18,29309,16109,20,25.541
6,111,dfs,uldr,16,688399,377871,20,493.725
6,111,dfs,ulrd,16,660,366,20,4.486
6,112,astr,hamm,6,17,7,6,4.617
6,112,astr,manh,6,23,10,9,5.176
6,112,bfs,drlu,6,241,114,6,3.251
6,112,bfs,drul,6,199,96,6,3.265
6,112,bfs,ludr,6,189,88,6,3.444
6,112,bfs,lurd,6,182,85,6,3.769
6,112,bfs,rdlu,6,234,111,6,3.866
6,112,bfs,rdul,6,192,93,6,3.477
6,112,bfs,uldr,6,147,70,6,3.218
6,112,bfs,ulrd,6,140,67,6,3.390
6,112,dfs,drlu,16,2542634,1395563,20,1754.676
6,112,dfs,drul,18,2680549,1471102,20,1850.255
6,112,dfs,ludr,16,1799395,987042,20,1239.644
6,112,dfs,lurd,16,1819253,997848,20,1340.993
6,112,dfs,rdlu,16,2544245,1396023,20,1749.038
6,112,dfs,rdul,18,2712627,1487778,20,1928.618
6,112,dfs,uldr,16,408181,223986,20,293.163
6,112,dfs,ulrd,16,604010,331186,20,440.515
6,113,astr,hamm,6,17,7,6,4.400
6,113,astr,manh,6,17,7,6,4.520
6,113,bfs,drlu,6,197,92,6,3.204
6,113,bfs,drul,6,197,92,6,3.401
6,113,bfs,ludr,6,218,104,6,3.259
6,113,bfs,lurd,6,184,89,6,3.293
6,113,bfs,rdlu,6,163,77,6,3.208
6,113,bfs,rdul,6,163,77,6,3.206
6,113,bfs,uldr,6,218,104,6,3.360
6,113,bfs,ulrd,6,184,89,6,3.332
6,113,dfs,drlu,16,2115729,1160772,20,1456.453
6,113,dfs,drul,16,2136541,1172111,20,1474.873
6,113,dfs,ludr,18,1843880,1012275,20,1268.047
6,113,dfs,lurd,18,2010757,1103822,20,1424.887
6,113,dfs,rdlu,18,271592,148921,20,190.766
6,113,dfs,rdul,18,190644,104488,20,133.907
6,113,dfs,uldr,18,1898840,1042018,20,1389.559
6,113,dfs,ulrd,18,2064040,1132366,20,1659.495
6,114,astr,hamm,6,18,7,6,4.558
6,114,astr,manh,6,24,11,10,5.343
6,114,bfs,drlu,6,259,120,6,3.408
6,114,bfs,drul,6,299,139,6,3.502
6,114,bfs,ludr,6,193,93,6,3.362
6,114,bfs,lurd,6,186,90,6,3.755
6,114,bfs,rdlu,6,252,117,6,3.370
6,114,bfs,rdul,6,292,136,6,3.429
6,114,bfs,uldr,6,233,112,6,3.351
6,114,bfs,ulrd,6,226,109,6,3.703
6,114,dfs,drlu,18,854,475,20,4.821
6,114,dfs,drul,18,687805,377548,20,476.100
6,114,dfs,ludr,16,642405,352166,20,440.283
6,114,dfs,lurd,18,636472,348972,20,450.467
6,114,dfs,rdlu,18,687090,377149,20,470.647
6,114,dfs,rdul,18,1682,920,20,5.531
6,114,dfs,uldr,18,1379085,756652,20,980.079
6,114,dfs,ulrd,18,1377550,756046,20,1175.481
6,115,astr,hamm,6,15,7,6,4.450
6,115,astr,manh,6,15,7,6,4.882
6,115,bfs,drlu,6,138,63,6,3.216
6,115,bfs,drul,6,138,63,6,3.675
6,115,bfs,ludr,6,149,69,6,3.135
6,115,bfs,lurd,6,161,76,6,3.524
6,115,bfs,rdlu,6,150,70,6,3.471
6,115,bfs,rdul,6,150,70,6,3.230
6,115,bfs,uldr,6,149,69,6,3.237
6,115,bfs,ulrd,6,161,76,6,3.556
6,115,dfs,drlu,18,2131895,1168832,20,1483.726
6,115,dfs,drul,18,2123304,1164367,20,1467.488
6,115,dfs,ludr,16,907541,498059,20,616.550
6,115,dfs,lurd,16,1790124,982294,20,1329.509
6,115,dfs,rdlu,18,862222,473293,20,596.375
6,115,dfs,rdul,18,795230,436383,20,555.821
6,115,dfs,uldr,16,1137153,623892,20,838.590
6,115,dfs,ulrd,16,1672787,917704,20,1417.715
6,116,astr,hamm,6,16,7,6,4.473
6,116,astr,manh,6,16,7,6,4.744
6,116,bfs,drlu,6,235,112,6,3.280
6,116,bfs,drul,6,235,112,6,3.748
6,116,bfs,ludr,6,166,79,6,3.180
6,116,bfs,lurd,6,146,69,6,3.277
6,116,bfs,rdlu,6,215,102,6,3.440
6,116,bfs,rdul,6,215,102,6,3.221
6,116,bfs,uldr,6,166,79,6,3.285
6,116,bfs,ulrd,6,146,69,6,3.159
6,116,dfs,drlu,18,2115088,1160430,20,1446.293
6,116,dfs,drul,18,2801617,1538281,20,1917.705
6,116,dfs,ludr,16,2530,1379,20,5.798
6,116,dfs,lurd,18,449417,246562,20,323.351
6,116,dfs,rdlu,18,1754376,962095,20,1194.965
6,116,dfs,rdul,18,1759702,964795,20,1229.586
6,116,dfs,uldr,16,2528,1379,20,6.589
6,116,dfs,ulrd,18,419970,230278,20,332.693
6,117,astr,hamm,6,17,7,6,5.132
6,117,astr,manh,6,17,7,6,4.747
6,117,bfs,drlu,6,300,141,6,3.404
6,117,bfs,drul,6,266,126,6,3.419
6,117,bfs,ludr,6,213,100,6,3.374
6,117,bfs,lurd,6,219,103,6,3.452
6,117,bfs,rdlu,6,306,144,6,3.460
6,117,bfs,rdul,6,272,129,6,3.388
6,117,bfs,uldr,6,179,85,6,3.592
6,117,bfs,ulrd,6,185,88,6,3.424
6,117,dfs,drlu,18,1715787,941651,20,1175.863
6,117,dfs,drul,18,1677360,920312,20,1156.681
6,117,dfs,ludr,16,3652,1987,20,7.523
6,117,dfs,lurd,16,686463,376812,20,518.943
6,117,dfs,rdlu,16,1030195,565001,20,708.991
6,117,dfs,rdul,16,656211,359724,20,446.884
6,117,dfs,uldr,18,1426831,783530,20,1049.027
6,117,dfs,ulrd,18,569319,312103,20,468.977
6,118,astr,hamm,6,15,7,6,4.370
6,118,astr,manh,6,15,7,6,5.016
6,118,bfs,drlu,6,184,88,6,3.539
6,118,bfs,drul,6,184,88,6,3.431
6,118,bfs,ludr,6,195,92,6,3.301
6,118,bfs,lurd,6,115,51,6,3.290
6,118,bfs,rdlu,6,104,47,6,4.174
6,118,bfs,rdul,6,104,47,6,3.343
6,118,bfs,uldr,6,195,92,6,3.360
6,118,bfs,ulrd,6,115,51,6,3.218
6,118,dfs,drlu,18,1482289,812520,20,1009.091
6,118,dfs,drul,18,1478643,810584,20,1009.190
6,118,dfs,ludr,18,2541663,1395263,20,1857.912
6,118,dfs,lurd,16,290891,159497,20,229.582
6,118,dfs,rdlu,18,343853,188530,20,234.470
6,118,dfs,rdul,18,329371,180614,20,225.864
6,118,dfs,uldr,18,2523820,1385940,20,1828.781
6,118,dfs,ulrd,16,84617,46385,20,64.730
6,119,astr,hamm,6,15,7,6,4.558
6,119,astr,manh,6,18,9,8,4.521
6,119,bfs,drlu,6,234,113,6,3.258
6,119,bfs,drul,6,169,81,6,3.295
6,119,bfs,ludr,6,211,99,6,3.482
6,119,bfs,lurd,6,212,100,6,3.392
6,119,bfs,rdlu,6,235,114,6,3.575
6,119,bfs,rdul,6,170,82,6,3.190
6,119,bfs,uldr,6,146,67,6,3.230
6,119,bfs,ulrd,6,147,68,6,3.355
6,119,dfs,drlu,18,2083462,1143018,20,1425.739
6,119,dfs,drul,18,1884768,1034319,20,1306.960
6,119,dfs,ludr,18,2855912,1565632,20,2136.302
6,119,dfs,lurd,18,2453242,1345259,20,1788.253
6,119,dfs,rdlu,18,2031063,1114971,20,1390.478
6,119,dfs,rdul,18,1830023,1004702,20,1260.535
6,119,dfs,uldr,18,964877,529171,20,686.586
6,119,dfs,ulrd,16,641977,351938,20,477.317
6,120,astr,hamm,6,16,7,6,4.839
6,120,astr,manh,6,16,7,6,5.064
6,120,bfs,drlu,6,165,78,6,3.178
6,120,bfs,drul,6,165,78,6,3.415
6,120,bfs,ludr,6,178,84,6,3.414
6,120,bfs,lurd,6,134,61,6,3.212
6,120,bfs,rdlu,6,121,55,6,3.252
6,120,bfs,rdul,6,121,55,6,3.298
6,120,bfs,uldr,6,178,84,6,3.245
6,120,bfs,ulrd,6,134,61,6,3.283
6,120,dfs,drlu,18,1481938,812332,20,1019.217
6,120,dfs,drul,18,1478298,810398,20,995.359
6,120,dfs,ludr,18,2541364,1395097,20,1876.322
6,120,dfs,lurd,14,1139849,625366,20,805.943
6,120,dfs,rdlu,18,1017195,558206,20,701.941
6,120,dfs,rdul,18,921428,505613,20,625.252
6,120,dfs,uldr,18,2523517,1385771,20,1866.244
6,120,dfs,ulrd,14,910325,499581,20,659.229
6,121,astr,hamm,6,17,7,6,4.480
6,121,astr,manh,6,26,11,10,4.462
6,121,bfs,drlu,6,230,110,6,3.768
6,121,bfs,drul,6,230,110,6,3.365
6,121,bfs,ludr,6,163,77,6,3.175
6,121,bfs,lurd,6,151,71,6,3.450
6,121,bfs,rdlu,6,218,104,6,3.285
6,121,bfs,rdul,6,218,104,6,3.270
6,121,bfs,uldr,6,163,77,6,3.228
6,121,bfs,ulrd,6,151,71,6,3.156
6,121,dfs,drlu,18,12876,7093,20,13.507
6,121,dfs,drul,18,110096,60291,20,83.309
6,121,dfs,ludr,16,687991,377466,20,489.445
6,121,dfs,lurd,16,1099,605,20,4.974
6,121,dfs,rdlu,18,1371768,752626,20,925.411
6,121,dfs,rdul,18,1314474,721372,20,910.652
6,121,dfs,uldr,16,688145,377731,20,488.916
6,121,dfs,ulrd,16,1099,605,20,4.926
6,122,astr,hamm,6,18,7,6,5.019
6,122,astr,manh,6,27,12,11,4.559
6,122,bfs,drlu,6,236,112,6,3.339
6,122,bfs,drul,6,194,94,6,3.291
6,122,bfs,ludr,6,186,86,6,3.272
6,122,bfs,lurd,6,187,87,6,3.190
6,122,bfs,rdlu,6,237,113,6,3.284
6,122,bfs,rdul,6,195,95,6,4.032
6,122,bfs,uldr,6,144,68,6,3.326
6,122,bfs,ulrd,6,145,69,6,3.218
6,122,dfs,drlu,16,2542351,1395404,20,1751.068
6,122,dfs,drul,16,4002419,2196332,20,2940.122
6,122,dfs,ludr,14,1800289,987541,20,1267.554
6,122,dfs,lurd,14,1892771,1038185,20,1368.573
6,122,dfs,rdlu,16,2544438,1396134,20,1760.192
6,122,dfs,rdul,16,4004774,2196791,20,2763.664
6,122,dfs,uldr,18,327983,179879,20,235.391
6,122,dfs,ulrd,18,118111,64698,20,93.226
6,123,astr,hamm,6,18,7,6,4.681
6,123,astr,manh,6,18,7,6,5.478
6,123,bfs,drlu,6,192,90,6,3.303
6,123,bfs,drul,6,192,90,6,3.260
6,123,bfs,ludr,6,215,102,6,3.281
6,123,bfs,lurd,6,189,91,6,3.146
6,123,bfs,rdlu,6,166,79,6,3.261
6,123,bfs,rdul,6,166,79,6,3.169
6,123,bfs,uldr,6,215,102,6,3.649
6,123,bfs,ulrd,6,189,91,6,3.237
6,123,dfs,drlu,18,1522885,835778,20,1035.048
6,123,dfs,drul,18,1511583,829366,20,1041.330
6,123,dfs,ludr,18,1843861,1012264,20,1270.385
6,123,dfs,lurd,18,2010829,1103862,20,1450.031
6,123,dfs,rdlu,12,271251,148730,20,196.117
6,123,dfs,rdul,16,122527,67118,20,87.582
6,123,dfs,uldr,18,1898820,1042007,20,1426.187
6,123,dfs,ulrd,18,2064113,1132406,20,1492.262
6,124,astr,hamm,6,25,10,9,4.654
6,124,astr,manh,6,27,12,11,4.440
6,124,bfs,drlu,6,254,118,6,3.390
6,124,bfs,drul,6,294,137,6,3.579
6,124,bfs,ludr,6,190,91,6,3.412
6,124,bfs,lurd,6,191,92,6,3.531
6,124,bfs,rdlu,6,255,119,6,3.410
6,124,bfs,rdul,6,295,138,6,3.507
6,124,bfs,uldr,6,230,110,6,3.630
6,124,bfs,ulrd,6,231,111,6,3.427
6,124,dfs,drlu,18,756,420,20,4.568
6,124,dfs,drul,18,687737,377508,20,474.585
6,124,dfs,ludr,16,642122,352013,20,455.552
6,124,dfs,lurd,18,636558,349021,20,448.833
6,124,dfs,rdlu,18,282632,154991,20,197.612
6,124,dfs,rdul,18,1751,958,20,5.325
6,124,dfs,uldr,18,1565115,858679,20,1111.765
6,124,dfs,ulrd,18,1542243,846295,20,1153.167
6,125,astr,hamm,6,16,7,6,4.764
6,125,astr,manh,6,16,7,6,5.219
6,125,bfs,drlu,6,133,61,6,3.113
6,125,bfs,drul,6,133,61,6,3.388
6,125,bfs,ludr,6,146,67,6,3.151
6,125,bfs,lurd,6,166,78,6,3.404
6,125,bfs,rdlu,6,153,72,6,3.208
6,125,bfs,rdul,6,153,72,6,3.131
6,125,bfs,uldr,6,146,67,6,3.495
6,125,bfs,ulrd,6,166,78,6,3.145
6,125,dfs,drlu,16,1479936,811254,20,1031.915
6,125,dfs,drul,16,1476404,809372,20,1032.334
6,125,dfs,ludr,16,907325,497938,20,630.846
6,125,dfs,lurd,16,2273854,1248159,20,1688.879
6,125,dfs,rdlu,18,1302804,714414,20,879.752
6,125,dfs,rdul,18,1239878,679748,20,854.409
6,125,dfs,uldr,16,1136937,623771,20,836.383
6,125,dfs,ulrd,16,2281758,1252182,20,1800.154
6,126,astr,hamm,6,17,7,6,5.352
6,126,astr,manh,6,17,7,6,4.808
6,126,bfs,drlu,6,230,110,6,3.227
6,126,bfs,drul,6,230,110,6,3.383
6,126,bfs,ludr,6,163,77,6,3.163
6,126,bfs,lurd,6,151,71,6,4.155
6,126,bfs,rdlu,6,218,104,6,3.269
6,126,bfs,rdul,6,218,104,6,3.237
6,126,bfs,uldr,6,163,77,6,3.266
6,126,bfs,ulrd,6,151,71,6,3.185
6,126,dfs,drlu,18,1523654,836195,20,1027.430
6,126,dfs,drul,18,1512307,829761,20,1081.104
6,126,dfs,ludr,16,2190,1196,20,5.739
6,126,dfs,lurd,18,574568,315242,20,422.029
6,126,dfs,rdlu,14,249282,136696,20,180.525
6,126,dfs,rdul,14,231354,126851,20,161.683
6,126,dfs,uldr,16,2189,1196,20,6.036
6,126,dfs,ulrd,18,576657,316187,20,412.849
6,127,astr,hamm,6,15,7,6,5.171
6,127,astr,manh,6,18,9,8,4.324
6,127,bfs,drlu,6,200,95,6,3.259
6,127,bfs,drul,6,200,95,6,3.221
6,127,bfs,ludr,6,248,119,6,3.407
6,127,bfs,lurd,6,181,86,6,3.322
6,127,bfs,rdlu,6,133,62,6,3.139
6,127,bfs,rdul,6,133,62,6,3.571
6,127,bfs,uldr,6,248,119,6,3.627
6,127,bfs,ulrd,6,181,86,6,3.194
6,127,dfs,drlu,18,12348,6793,20,12.464
6,127,dfs,drul,18,173539,95128,20,122.195
6,127,dfs,ludr,18,3809138,2089298,20,2653.895
6,127,dfs,lurd,18,2543230,1395460,20,1816.592
6,127,dfs,rdlu,18,506181,277652,20,344.298
6,127,dfs,rdul,18,464738,254841,20,326.719
6,127,dfs,uldr,18,3788701,2079107,20,2827.672
6,127,dfs,ulrd,18,2541223,1394782,20,1931.184
6,128,astr,hamm,6,23,10,9,4.422
6,128,astr,manh,6,17,8,7,4.731
6,128,bfs,drlu,6,184,88,6,3.246
6,128,bfs,drul,6,103,46,6,3.147
6,128,bfs,ludr,6,198,94,6,3.314
6,128,bfs,lurd,6,196,93,6,3.324
6,128,bfs,rdlu,6,182,87,6,3.690
6,128,bfs,rdul,6,101,45,6,4.253
6,128,bfs,uldr,6,117,52,6,3.182
6,128,bfs,ulrd,6,115,51,6,3.171
6,128,dfs,drlu,16,2703788,1484221,20,1892.605
6,128,dfs,drul,18,64926,35645,20,49.714
6,128,dfs,ludr,18,5971902,3279619,20,4318.054
6,128,dfs,lurd,18,5974816,3281355,20,4369.761
6,128,dfs,rdlu,16,2704480,1485003,20,1872.792
6,128,dfs,rdul,16,83658,45863,20,60.433
6,128,dfs,uldr,18,539286,295544,20,391.407
6,128,dfs,ulrd,16,534330,292923,20,434.791
6,129,astr,hamm,6,29,13,12,4.675
6,129,astr,manh,6,20,9,8,4.507
6,129,bfs,drlu,6,202,96,6,3.445
6,129,bfs,drul,6,207,98,6,3.370
6,129,bfs,ludr,6,314,147,6,4.806
6,129,bfs,lurd,6,278,131,6,3.602
6,129,bfs,rdlu,6,166,80,6,3.488
6,129,bfs,rdul,6,171,82,6,3.468
6,129,bfs,uldr,6,319,149,6,3.595
6,129,bfs,ulrd,6,283,133,6,3.410
6,129,dfs,drlu,16,2766,1505,20,6.502
6,129,dfs,drul,16,685639,376364,20,484.502
6,129,dfs,ludr,18,952169,522167,20,672.556
6,129,dfs,lurd,18,1150608,631025,20,813.634
6,129,dfs,rdlu,6,1531149,841149,20,1049.520
6,129,dfs,rdul,16,1603296,880537,20,1113.716
6,129,dfs,uldr,16,1190967,653245,20,843.842
6,129,dfs,ulrd,16,760585,417019,20,558.927
6,130,astr,hamm,6,18,8,7,5.791
6,130,astr,manh,6,17,7,6,4.569
6,130,bfs,drlu,6,156,76,6,3.342
6,130,bfs,drul,6,156,76,6,3.428
6,130,bfs,ludr,6,249,115,6,3.758
6,130,bfs,lurd,6,329,153,6,3.477
6,130,bfs,rdlu,6,236,114,6,4.169
6,130,bfs,rdul,6,236,114,6,3.478
6,130,bfs,uldr,6,249,115,6,3.442
6,130,bfs,ulrd,6,329,153,6,3.485
6,130,dfs,drlu,12,13,13,20,3.488
6,130,dfs,drul,12,169800,93061,20,122.479
6,130,dfs,ludr,18,646,358,20,4.640
6,130,dfs,lurd,18,688385,377863,20,540.676
6,130,dfs,rdlu,18,1639131,899287,20,1124.362
6,130,dfs,rdul,18,1631462,895163,20,1108.530
6,130,dfs,uldr,18,449448,246580,20,326.534
6,130,dfs,ulrd,18,2516,1371,20,6.562
6,131,astr,hamm,6,17,8,7,5.441
6,131,astr,manh,6,16,7,6,4.648
6,131,bfs,drlu,6,152,71,6,3.227
6,131,bfs,drul,6,152,71,6,3.156
6,131,bfs,ludr,6,231,109,6,3.410
6,131,bfs,lurd,6,229,110,6,3.277
6,131,bfs,rdlu,6,150,72,6,3.148
6,131,bfs,rdul,6,150,72,6,3.504
6,131,bfs,uldr,6,231,109,6,3.214
6,131,bfs,ulrd,6,229,110,6,3.205
6,131,dfs,drlu,18,1037,582,20,4.669
6,131,dfs,drul,18,172056,94303,20,147.448
6,131,dfs,ludr,18,408319,223829,20,293.180
6,131,dfs,lurd,18,1481432,813752,20,1062.174
6,131,dfs,rdlu,18,478092,262333,20,327.185
6,131,dfs,rdul,18,440263,241353,20,300.873
6,131,dfs,uldr,18,425747,233392,20,309.428
6,131,dfs,ulrd,18,1496350,821705,20,1091.408
6,132,astr,hamm,6,26,13,12,4.456
6,132,astr,manh,6,24,11,10,5.787
6,132,bfs,drlu,6,224,106,6,3.350
6,132,bfs,drul,6,279,131,6,3.475
6,132,bfs,ludr,6,206,98,6,3.433
6,132,bfs,lurd,6,206,98,6,3.501
6,132,bfs,rdlu,6,224,106,6,3.428
6,132,bfs,rdul,6,279,131,6,4.940
6,132,bfs,uldr,6,261,123,6,3.366
6,132,bfs,ulrd,6,261,123,6,3.449
6,132,dfs,drlu,18,77,49,20,4.153
6,132,dfs,drul,18,687475,377362,20,477.753
6,132,dfs,ludr,16,761056,417273,20,527.026
6,132,dfs,lurd,16,1247366,684356,20,915.089
6,132,dfs,rdlu,18,686710,376944,20,467.139
6,132,dfs,rdul,18,1390,759,20,5.371
6,132,dfs,uldr,18,1122905,615849,20,827.554
6,132,dfs,ulrd,18,886579,486067,20,643.255
6,133,astr,hamm,6,15,8,7,4.663
6,133,astr,manh,6,14,7,6,4.796
6,133,bfs,drlu,6,125,59,6,3.592
6,133,bfs,drul,6,125,59,6,3.302
6,133,bfs,ludr,6,191,90,6,3.407
6,133,bfs,lurd,6,256,122,6,3.418
6,133,bfs,rdlu,6,190,91,6,3.605
6,133,bfs,rdul,6,190,91,6,3.434
6,133,bfs,uldr,6,191,90,6,3.211
6,133,bfs,ulrd,6,256,122,6,3.246
6,133,dfs,drlu,12,13,13,20,3.375
6,133,dfs,drul,12,169800,93061,20,126.217
6,133,dfs,ludr,18,2541362,1394859,20,1816.433
6,133,dfs,lurd,18,4002242,2196235,20,2867.441
6,133,dfs,rdlu,16,527117,289209,20,361.761
6,133,dfs,rdul,16,742992,407358,20,515.256
6,133,dfs,uldr,18,2543369,1395537,20,1818.506
6,133,dfs,ulrd,18,4004553,2196664,20,2857.922
6,134,astr,hamm,6,21,10,9,4.690
6,134,astr,manh,6,14,7,6,5.028
6,134,bfs,drlu,6,127,60,6,3.133
6,134,bfs,drul,6,123,58,6,3.177
6,134,bfs,ludr,6,258,123,6,3.404
6,134,bfs,lurd,6,258,123,6,4.304
6,134,bfs,rdlu,6,127,60,6,3.249
6,134,bfs,rdul,6,123,58,6,3.649
6,134,bfs,uldr,6,254,121,6,3.310
6,134,bfs,ulrd,6,254,121,6,3.294
6,134,dfs,drlu,16,224497,123091,20,160.634
6,134,dfs,drul,6,7,7,20,3.820
6,134,dfs,ludr,18,1788613,980625,20,1263.273
6,134,dfs,lurd,18,1787587,980294,20,1273.005
6,134,dfs,rdlu,18,219414,120358,20,158.517
6,134,dfs,rdul,6,7,7,20,3.324
6,134,dfs,uldr,18,2801797,1538375,20,2000.090
6,134,dfs,ulrd,18,2115393,1160591,20,1508.710
6,135,astr,hamm,6,29,13,12,4.750
6,135,astr,manh,6,20,10,9,5.098
6,135,bfs,drlu,6,154,75,6,3.315
6,135,bfs,drul,6,158,77,6,3.353
6,135,bfs,ludr,6,293,137,6,3.525
6,135,bfs,lurd,6,297,139,6,3.913
6,135,bfs,rdlu,6,158,77,6,3.442
6,135,bfs,rdul,6,154,75,6,3.835
6,135,bfs,uldr,6,297,139,6,3.532
6,135,bfs,ulrd,6,293,137,6,3.601
6,135,dfs,drlu,6,7,7,20,3.342
6,135,dfs,drul,18,219414,120358,20,192.275
6,135,dfs,ludr,18,924057,506658,20,680.102
6,135,dfs,lurd,18,931564,510798,20,683.139
6,135,dfs,rdlu,18,219414,120358,20,155.817
6,135,dfs,rdul,6,7,7,20,3.845
6,135,dfs,uldr,18,931564,510798,20,658.494
6,135,dfs,ulrd,18,924057,506658,20,650.483
6,136,astr,hamm,6,16,7,6,4.191
6,136,astr,manh,6,16,7,6,4.860
6,136,bfs,drlu,6,155,73,6,3.237
6,136,bfs,drul,6,155,73,6,3.177
6,136,bfs,ludr,6,168,79,6,3.336
6,136,bfs,lurd,6,144,66,6,3.237
6,136,bfs,rdlu,6,131,60,6,3.370
6,136,bfs,rdul,6,131,60,6,3.530
6,136,bfs,uldr,6,168,79,6,3.175
6,136,bfs,ulrd,6,144,66,6,3.274
6,136,dfs,drlu,18,1390870,762511,20,949.500
6,136,dfs,drul,18,1392524,763493,20,1008.256
6,136,dfs,ludr,18,2281746,1252175,20,1610.356
6,136,dfs,lurd,16,1136843,623719,20,809.484
6,136,dfs,rdlu,16,1301156,713509,20,887.523
6,136,dfs,rdul,16,1238084,678769,20,849.518
6,136,dfs,uldr,18,2273841,1248152,20,1679.458
6,136,dfs,ulrd,16,907228,497886,20,667.116
6,137,astr,hamm,6,17,7,6,4.468
6,137,astr,manh,6,21,9,8,8.545
6,137,bfs,drlu,6,220,105,6,3.371
6,137,bfs,drul,6,220,105,6,3.230
6,137,bfs,ludr,6,153,72,6,3.304
6,137,bfs,lurd,6,161,76,6,3.449
6,137,bfs,rdlu,6,228,109,6,3.306
6,137,bfs,rdul,6,228,109,6,3.726
6,137,bfs,uldr,6,153,72,6,3.525
6,137,bfs,ulrd,6,161,76,6,3.264
6,137,dfs,drlu,18,12682,6984,20,12.662
6,137,dfs,drul,18,173922,95341,20,130.268
6,137,dfs,ludr,16,687251,377061,20,490.994
6,137,dfs,lurd,16,2025,1109,20,5.872
6,137,dfs,rdlu,18,1371924,752716,20,948.068
6,137,dfs,rdul,18,1314633,721463,20,906.291
6,137,dfs,uldr,16,687410,377326,20,491.726
6,137,dfs,ulrd,16,2025,1109,20,5.702
6,138,astr,hamm,6,16,7,6,4.692
6,138,astr,manh,6,16,7,6,4.571
6,138,bfs,drlu,6,123,56,6,3.395
6,138,bfs,drul,6,123,56,6,3.129
6,138,bfs,ludr,6,136,62,6,3.143
6,138,bfs,lurd,6,176,83,6,3.327
6,138,bfs,rdlu,6,163,77,6,3.456
6,138,bfs,rdul,6,163,77,6,3.889
